bt_date_bt_time,Date,Time,Kitchen Sphere Gateway,In Kitchen
28-03-19 19:40,28-03-19,19:40:40:000000,-83.15,0
28-03-19 19:41,28-03-19,19:41:20:000000,-84.65,0
28-03-19 19:42,28-03-19,19:42:00:000000,-84.35,0
28-03-19 19:42,28-03-19,19:42:40:000000,-84.58974359,0
28-03-19 19:43,28-03-19,19:43:20:000000,-84.675,0
28-03-19 19:44,28-03-19,19:44:00:000000,-84.61538462,0
28-03-19 19:44,28-03-19,19:44:40:000000,-84.3,0
28-03-19 19:45,28-03-19,19:45:20:000000,-84.675,0
28-03-19 19:46,28-03-19,19:46:00:000000,-83.575,0
28-03-19 19:46,28-03-19,19:46:40:000000,-84.60526316,0
28-03-19 19:47,28-03-19,19:47:20:000000,-83.58974359,0
28-03-19 19:48,28-03-19,19:48:00:000000,-84.175,0
28-03-19 19:48,28-03-19,19:48:40:000000,-83.69230769,0
28-03-19 19:49,28-03-19,19:49:20:000000,-84.55,0
28-03-19 19:50,28-03-19,19:50:00:000000,-84.725,0
28-03-19 19:50,28-03-19,19:50:40:000000,-84.74358974,0
28-03-19 19:51,28-03-19,19:51:20:000000,-84.5,0
28-03-19 19:52,28-03-19,19:52:00:000000,-83.85,0
28-03-19 19:52,28-03-19,19:52:40:000000,-84.025,0
28-03-19 19:53,28-03-19,19:53:20:000000,-84.35,0
28-03-19 19:54,28-03-19,19:54:00:000000,-84.325,0
28-03-19 19:54,28-03-19,19:54:40:000000,-84.4,0
28-03-19 19:55,28-03-19,19:55:20:000000,-83.97435897,0
28-03-19 19:56,28-03-19,19:56:00:000000,-84.05128205,0
28-03-19 19:56,28-03-19,19:56:40:000000,-83.82051282,0
28-03-19 19:57,28-03-19,19:57:20:000000,-83.84615385,0
28-03-19 19:58,28-03-19,19:58:00:000000,-85.125,0
28-03-19 19:58,28-03-19,19:58:40:000000,-84.05,0
28-03-19 19:59,28-03-19,19:59:20:000000,-85.1,0
28-03-19 20:00,28-03-19,20:00:00:000000,-84.675,0
28-03-19 20:00,28-03-19,20:00:40:000000,-84.225,0
28-03-19 20:01,28-03-19,20:01:20:000000,-84.625,0
28-03-19 20:02,28-03-19,20:02:00:000000,-84.35,0
28-03-19 20:02,28-03-19,20:02:40:000000,-84.95,0
28-03-19 20:03,28-03-19,20:03:20:000000,-84.6,0
28-03-19 20:04,28-03-19,20:04:00:000000,-84.69230769,0
28-03-19 20:04,28-03-19,20:04:40:000000,-84.075,0
28-03-19 20:05,28-03-19,20:05:20:000000,-83.5,0
28-03-19 20:06,28-03-19,20:06:00:000000,-84.64102564,0
28-03-19 20:06,28-03-19,20:06:40:000000,-85.025,0
28-03-19 20:07,28-03-19,20:07:20:000000,-83.45,0
28-03-19 20:08,28-03-19,20:08:00:000000,-84.25,0
28-03-19 20:08,28-03-19,20:08:40:000000,-84.125,0
28-03-19 20:09,28-03-19,20:09:20:000000,-84.125,0
28-03-19 20:10,28-03-19,20:10:00:000000,-84.84210526,0
28-03-19 20:10,28-03-19,20:10:40:000000,-84.275,0
28-03-19 20:11,28-03-19,20:11:20:000000,-84.17948718,0
28-03-19 20:12,28-03-19,20:12:00:000000,-85.05,0
28-03-19 20:12,28-03-19,20:12:40:000000,-84.85,0
28-03-19 20:13,28-03-19,20:13:20:000000,-83.475,0
28-03-19 20:14,28-03-19,20:14:00:000000,-84.41025641,0
28-03-19 20:14,28-03-19,20:14:40:000000,-84.475,0
28-03-19 20:15,28-03-19,20:15:20:000000,-83.6,0
28-03-19 20:16,28-03-19,20:16:00:000000,-84.35,0
28-03-19 20:16,28-03-19,20:16:40:000000,-83.7,0
28-03-19 20:17,28-03-19,20:17:20:000000,-83.95,0
28-03-19 20:18,28-03-19,20:18:00:000000,-84.9,0
28-03-19 20:18,28-03-19,20:18:40:000000,-84.05,0
28-03-19 20:19,28-03-19,20:19:20:000000,-83.84615385,0
28-03-19 20:20,28-03-19,20:20:00:000000,-85.15384615,0
28-03-19 20:20,28-03-19,20:20:40:000000,-84.85,0
28-03-19 20:21,28-03-19,20:21:20:000000,-84.325,0
28-03-19 20:22,28-03-19,20:22:00:000000,-83.65,0
28-03-19 20:22,28-03-19,20:22:40:000000,-83.58974359,0
28-03-19 20:23,28-03-19,20:23:20:000000,-84.9,0
28-03-19 20:24,28-03-19,20:24:00:000000,-84.025,0
28-03-19 20:24,28-03-19,20:24:40:000000,-83.825,0
28-03-19 20:25,28-03-19,20:25:20:000000,-85.02564103,0
28-03-19 20:26,28-03-19,20:26:00:000000,-83.9,0
28-03-19 20:26,28-03-19,20:26:40:000000,-83.925,0
28-03-19 20:27,28-03-19,20:27:20:000000,-84.38461538,0
28-03-19 20:28,28-03-19,20:28:00:000000,-84.43589744,0
28-03-19 20:28,28-03-19,20:28:40:000000,-84.38461538,0
28-03-19 20:29,28-03-19,20:29:20:000000,-83.875,0
28-03-19 20:30,28-03-19,20:30:00:000000,-84.69230769,0
28-03-19 20:30,28-03-19,20:30:40:000000,-84.30769231,0
28-03-19 20:31,28-03-19,20:31:20:000000,-84.575,0
28-03-19 20:32,28-03-19,20:32:00:000000,-84.65,0
28-03-19 20:32,28-03-19,20:32:40:000000,-84.425,0
28-03-19 20:33,28-03-19,20:33:20:000000,-84.21052632,0
28-03-19 20:34,28-03-19,20:34:00:000000,-83.925,0
28-03-19 20:34,28-03-19,20:34:40:000000,-84.375,0
28-03-19 20:35,28-03-19,20:35:20:000000,-84.225,0
28-03-19 20:36,28-03-19,20:36:00:000000,-84.6,0
28-03-19 20:36,28-03-19,20:36:40:000000,-84.9,0
28-03-19 20:37,28-03-19,20:37:20:000000,-84.075,0
28-03-19 20:38,28-03-19,20:38:00:000000,-84.4,0
28-03-19 20:38,28-03-19,20:38:40:000000,-84.325,0
28-03-19 20:39,28-03-19,20:39:20:000000,-84.25641026,0
28-03-19 20:40,28-03-19,20:40:00:000000,-84.41025641,0
28-03-19 20:40,28-03-19,20:40:40:000000,-83.95,0
28-03-19 20:41,28-03-19,20:41:20:000000,-84.1,0
28-03-19 20:42,28-03-19,20:42:00:000000,-85.02564103,0
28-03-19 20:42,28-03-19,20:42:40:000000,-84.4,0
28-03-19 20:43,28-03-19,20:43:20:000000,-83.425,0
28-03-19 20:44,28-03-19,20:44:00:000000,-83.94736842,0
28-03-19 20:44,28-03-19,20:44:40:000000,-84.325,0
28-03-19 20:45,28-03-19,20:45:20:000000,-84.275,0
28-03-19 20:46,28-03-19,20:46:00:000000,-84.8,0
28-03-19 20:46,28-03-19,20:46:40:000000,-84.42105263,0
28-03-19 20:47,28-03-19,20:47:20:000000,-84.4,0
28-03-19 20:48,28-03-19,20:48:00:000000,-84.8,0
28-03-19 20:48,28-03-19,20:48:40:000000,-84.97435897,0
28-03-19 20:49,28-03-19,20:49:20:000000,-84.25,0
28-03-19 20:50,28-03-19,20:50:00:000000,-84.175,0
28-03-19 20:50,28-03-19,20:50:40:000000,-83.84615385,0
28-03-19 20:51,28-03-19,20:51:20:000000,-84.375,0
28-03-19 20:52,28-03-19,20:52:00:000000,-84.15,0
28-03-19 20:52,28-03-19,20:52:40:000000,-84.175,0
28-03-19 20:53,28-03-19,20:53:20:000000,-84.875,0
28-03-19 20:54,28-03-19,20:54:00:000000,-84.6,0
28-03-19 20:54,28-03-19,20:54:40:000000,-83.55,0
28-03-19 20:55,28-03-19,20:55:20:000000,-83.66666667,0
28-03-19 20:56,28-03-19,20:56:00:000000,-84.225,0
28-03-19 20:56,28-03-19,20:56:40:000000,-84.4,0
28-03-19 20:57,28-03-19,20:57:20:000000,-84.1,0
28-03-19 20:58,28-03-19,20:58:00:000000,-84.1,0
28-03-19 20:58,28-03-19,20:58:40:000000,-84.725,0
28-03-19 20:59,28-03-19,20:59:20:000000,-84.25641026,0
28-03-19 21:00,28-03-19,21:00:00:000000,-84.30769231,0
28-03-19 21:00,28-03-19,21:00:40:000000,-84.2,0
