bt_date_bt_time,BMP_TEMP,HDC_TEMP,HDC_HUM,Date,Time
2019-03-28 18:40:00,17.87,18.05,62.85999999999999,28-03-2019,18:40:00:000000
2019-03-28 18:40:40,17.91,18.10666666666667,62.86,28-03-2019,18:40:40:000000
2019-03-28 18:41:20,17.96,18.17,63.97571428571429,28-03-2019,18:41:20:000000
2019-03-28 18:42:00,18.03,18.240000000000002,66.14333333333333,28-03-2019,18:42:00:000000
2019-03-28 18:42:40,18.12,18.33,67.36500000000001,28-03-2019,18:42:40:000000
2019-03-28 18:43:20,18.19,18.41,67.98500000000001,28-03-2019,18:43:20:000000
2019-03-28 18:44:00,18.265,18.47,69.03999999999999,28-03-2019,18:44:00:000000
2019-03-28 18:44:40,18.34,18.57,69.58333333333333,28-03-2019,18:44:40:000000
2019-03-28 18:45:20,18.39,18.62,68.93,28-03-2019,18:45:20:000000
2019-03-28 18:46:00,18.43,18.66,67.75,28-03-2019,18:46:00:000000
2019-03-28 18:46:40,18.485,18.695,65.924,28-03-2019,18:46:40:000000
2019-03-28 18:47:20,18.535,18.73,64.04666666666667,28-03-2019,18:47:20:000000
2019-03-28 18:48:00,18.56,18.76,62.4425,28-03-2019,18:48:00:000000
2019-03-28 18:48:40,18.59,18.785,61.38999999999999,28-03-2019,18:48:40:000000
2019-03-28 18:49:20,18.62,18.82,60.616666666666674,28-03-2019,18:49:20:000000
2019-03-28 18:50:00,18.633333333333333,18.823333333333334,60.24,28-03-2019,18:50:00:000000
2019-03-28 18:50:40,18.665,18.855,59.805,28-03-2019,18:50:40:000000
2019-03-28 18:51:20,18.69,18.86,59.47,28-03-2019,18:51:20:000000
2019-03-28 18:52:00,18.7,18.884999999999998,59.08,28-03-2019,18:52:00:000000
2019-03-28 18:52:40,18.71,18.89,58.845,28-03-2019,18:52:40:000000
2019-03-28 18:53:20,18.71,18.9,58.6,28-03-2019,18:53:20:000000
2019-03-28 18:54:00,18.715,18.89,58.36,28-03-2019,18:54:00:000000
2019-03-28 18:54:40,18.73,18.91,58.17,28-03-2019,18:54:40:000000
2019-03-28 18:55:20,18.72,18.91,58.03,28-03-2019,18:55:20:000000
2019-03-28 18:56:00,18.72,18.91,57.980000000000004,28-03-2019,18:56:00:000000
2019-03-28 18:56:40,18.72,18.91,57.93,28-03-2019,18:56:40:000000
2019-03-28 18:57:20,18.71,18.89,57.830000000000005,28-03-2019,18:57:20:000000
2019-03-28 18:58:00,18.71,18.88,57.785,28-03-2019,18:58:00:000000
2019-03-28 18:58:40,18.695,18.88,57.74,28-03-2019,18:58:40:000000
2019-03-28 18:59:20,18.69,18.85,57.69,28-03-2019,18:59:20:000000
2019-03-28 19:00:00,18.665,18.84,57.64,28-03-2019,19:00:00:000000
2019-03-28 19:00:40,18.665,18.85,57.64,28-03-2019,19:00:40:000000
2019-03-28 19:01:20,18.65,18.82,57.55,28-03-2019,19:01:20:000000
2019-03-28 19:02:00,18.634999999999998,18.799999999999997,57.55,28-03-2019,19:02:00:000000
2019-03-28 19:02:40,18.63,18.79,57.55,28-03-2019,19:02:40:000000
2019-03-28 19:03:20,18.605,18.775,57.55,28-03-2019,19:03:20:000000
2019-03-28 19:04:00,18.58,18.76,57.55,28-03-2019,19:04:00:000000
2019-03-28 19:04:40,18.564999999999998,18.744999999999997,57.55,28-03-2019,19:04:40:000000
2019-03-28 19:05:20,18.555,18.71,57.55,28-03-2019,19:05:20:000000
2019-03-28 19:06:00,18.54,18.7,57.55,28-03-2019,19:06:00:000000
2019-03-28 19:06:40,18.525,18.689999999999998,57.55,28-03-2019,19:06:40:000000
2019-03-28 19:07:20,18.51,18.68,57.5,28-03-2019,19:07:20:000000
2019-03-28 19:08:00,18.485,18.66,57.45,28-03-2019,19:08:00:000000
2019-03-28 19:08:40,18.46,18.63,57.45,28-03-2019,19:08:40:000000
2019-03-28 19:09:20,18.45,18.63,57.45,28-03-2019,19:09:20:000000
2019-03-28 19:10:00,18.425,18.61,57.45,28-03-2019,19:10:00:000000
2019-03-28 19:10:40,18.41,18.6,57.45,28-03-2019,19:10:40:000000
2019-03-28 19:11:20,18.405,18.58,57.42,28-03-2019,19:11:20:000000
2019-03-28 19:12:00,18.384999999999998,18.564999999999998,57.375,28-03-2019,19:12:00:000000
2019-03-28 19:12:40,18.38,18.56,57.419999999999995,28-03-2019,19:12:40:000000
2019-03-28 19:13:20,18.37,18.54,57.42,28-03-2019,19:13:20:000000
2019-03-28 19:14:00,18.35,18.52,57.42,28-03-2019,19:14:00:000000
2019-03-28 19:14:40,18.34,18.5,57.42,28-03-2019,19:14:40:000000
2019-03-28 19:15:20,18.314999999999998,18.485,57.465,28-03-2019,19:15:20:000000
2019-03-28 19:16:00,18.31,18.48,57.51,28-03-2019,19:16:00:000000
2019-03-28 19:16:40,18.295,18.46,57.51,28-03-2019,19:16:40:000000
2019-03-28 19:17:20,18.28,18.45,57.51,28-03-2019,19:17:20:000000
2019-03-28 19:18:00,18.259999999999998,18.43,57.51,28-03-2019,19:18:00:000000
2019-03-28 19:18:40,18.25,18.43,57.61,28-03-2019,19:18:40:000000
2019-03-28 19:19:20,18.244999999999997,18.415,57.61,28-03-2019,19:19:20:000000
2019-03-28 19:20:00,18.222,18.394,57.61,28-03-2019,19:20:00:000000
2019-03-28 19:20:40,18.22,18.38,57.629999999999995,28-03-2019,19:20:40:000000
2019-03-28 19:21:20,18.195,18.369999999999997,57.71,28-03-2019,19:21:20:000000
2019-03-28 19:22:00,18.18,18.36,57.71,28-03-2019,19:22:00:000000
2019-03-28 19:22:40,18.175,18.34,57.71,28-03-2019,19:22:40:000000
2019-03-28 19:23:20,18.14,18.314999999999998,57.760000000000005,28-03-2019,19:23:20:000000
2019-03-28 19:24:00,18.14,18.3,57.81,28-03-2019,19:24:00:000000
2019-03-28 19:24:40,18.12,18.285,57.81,28-03-2019,19:24:40:000000
2019-03-28 19:25:20,18.11,18.27,57.9,28-03-2019,19:25:20:000000
2019-03-28 19:26:00,18.095,18.265,57.9,28-03-2019,19:26:00:000000
2019-03-28 19:26:40,18.08,18.25,57.9,28-03-2019,19:26:40:000000
2019-03-28 19:27:20,18.07,18.23,57.9,28-03-2019,19:27:20:000000
2019-03-28 19:28:00,18.05,18.225,58.0,28-03-2019,19:28:00:000000
2019-03-28 19:28:40,18.03,18.2,58.0,28-03-2019,19:28:40:000000
2019-03-28 19:29:20,18.025,18.195,58.0,28-03-2019,19:29:20:000000
2019-03-28 19:30:00,18.01,18.17,58.045,28-03-2019,19:30:00:000000
2019-03-28 19:30:40,18.0,18.17,58.075,28-03-2019,19:30:40:000000
2019-03-28 19:31:20,17.994999999999997,18.16,58.06,28-03-2019,19:31:20:000000
2019-03-28 19:32:00,17.98,18.14,58.06,28-03-2019,19:32:00:000000
2019-03-28 19:32:40,17.97,18.125,58.16,28-03-2019,19:32:40:000000
2019-03-28 19:33:20,17.955,18.115000000000002,58.16,28-03-2019,19:33:20:000000
2019-03-28 19:34:00,17.95,18.11,58.16,28-03-2019,19:34:00:000000
2019-03-28 19:34:40,17.939999999999998,18.105,58.16,28-03-2019,19:34:40:000000
2019-03-28 19:35:20,17.93,18.1,58.26,28-03-2019,19:35:20:000000
2019-03-28 19:36:00,17.913333333333334,18.08,58.26,28-03-2019,19:36:00:000000
2019-03-28 19:36:40,17.91,18.08,58.26,28-03-2019,19:36:40:000000
2019-03-28 19:37:20,17.91,18.07,58.35,28-03-2019,19:37:20:000000
2019-03-28 19:38:00,17.895,18.07,58.35,28-03-2019,19:38:00:000000
2019-03-28 19:38:40,17.9,18.07,58.35,28-03-2019,19:38:40:000000
2019-03-28 19:39:20,17.895,18.075,58.35,28-03-2019,19:39:20:000000
2019-03-28 19:40:00,17.9,18.07,58.35,28-03-2019,19:40:00:000000
2019-03-28 19:40:40,17.9,18.075,58.35,28-03-2019,19:40:40:000000
2019-03-28 19:41:20,17.9,18.075,58.35,28-03-2019,19:41:20:000000
2019-03-28 19:42:00,17.91,18.08,58.35,28-03-2019,19:42:00:000000
2019-03-28 19:42:40,17.915,18.08,58.35,28-03-2019,19:42:40:000000
2019-03-28 19:43:20,17.9,18.08,58.35,28-03-2019,19:43:20:000000
2019-03-28 19:44:00,17.915,18.08,58.35,28-03-2019,19:44:00:000000
2019-03-28 19:44:40,17.905,18.08,58.35,28-03-2019,19:44:40:000000
2019-03-28 19:45:20,17.9,18.07,58.35,28-03-2019,19:45:20:000000
2019-03-28 19:46:00,17.91,18.075,58.35,28-03-2019,19:46:00:000000
2019-03-28 19:46:40,17.92,18.08,58.35,28-03-2019,19:46:40:000000
2019-03-28 19:47:20,17.91,18.08,58.35,28-03-2019,19:47:20:000000
2019-03-28 19:48:00,17.91,18.075,58.35,28-03-2019,19:48:00:000000
2019-03-28 19:48:40,17.9,18.08,58.35,28-03-2019,19:48:40:000000
2019-03-28 19:49:20,17.9,18.07,58.35,28-03-2019,19:49:20:000000
2019-03-28 19:50:00,17.9,18.07,58.35,28-03-2019,19:50:00:000000
2019-03-28 19:50:40,17.893333333333334,18.05666666666667,58.35,28-03-2019,19:50:40:000000
2019-03-28 19:51:20,17.89,18.07,58.35,28-03-2019,19:51:20:000000
2019-03-28 19:52:00,17.895,18.075,58.35,28-03-2019,19:52:00:000000
2019-03-28 19:52:40,17.89,18.060000000000002,58.35,28-03-2019,19:52:40:000000
2019-03-28 19:53:20,17.89,18.05,58.400000000000006,28-03-2019,19:53:20:000000
2019-03-28 19:54:00,17.88,18.05,58.45,28-03-2019,19:54:00:000000
2019-03-28 19:54:40,17.88,18.05,58.45,28-03-2019,19:54:40:000000
2019-03-28 19:55:20,17.875,18.04,58.45,28-03-2019,19:55:20:000000
2019-03-28 19:56:00,17.865000000000002,18.04,58.45,28-03-2019,19:56:00:000000
2019-03-28 19:56:40,17.87,18.02,58.45,28-03-2019,19:56:40:000000
2019-03-28 19:57:20,17.86,18.02,58.45,28-03-2019,19:57:20:000000
2019-03-28 19:58:00,17.85,18.02,58.45000000000001,28-03-2019,19:58:00:000000
2019-03-28 19:58:40,17.853333333333335,18.013333333333335,58.45,28-03-2019,19:58:40:000000
2019-03-28 19:59:20,17.84,18.015,58.45,28-03-2019,19:59:20:000000
2019-03-28 20:00:00,17.83,18.01,58.45,28-03-2019,20:00:00:000000
2019-03-28 20:00:40,17.835,18.005000000000003,58.45,28-03-2019,20:00:40:000000
2019-03-28 20:01:20,17.83,18.0,58.45,28-03-2019,20:01:20:000000
2019-03-28 20:02:00,17.82,17.990000000000002,58.45,28-03-2019,20:02:00:000000
2019-03-28 20:02:40,17.81,17.98,58.45,28-03-2019,20:02:40:000000
2019-03-28 20:03:20,17.81,17.98,58.45,28-03-2019,20:03:20:000000
2019-03-28 20:04:00,17.81,17.98,58.45,28-03-2019,20:04:00:000000
2019-03-28 20:04:40,17.8,17.98,58.45,28-03-2019,20:04:40:000000
2019-03-28 20:05:20,17.795,17.96,58.45,28-03-2019,20:05:20:000000
2019-03-28 20:06:00,17.79,17.96,58.55,28-03-2019,20:06:00:000000
2019-03-28 20:06:40,17.77,17.96,58.55,28-03-2019,20:06:40:000000
2019-03-28 20:07:20,17.775,17.955,58.55,28-03-2019,20:07:20:000000
2019-03-28 20:08:00,17.77,17.95,58.55,28-03-2019,20:08:00:000000
2019-03-28 20:08:40,17.770000000000003,17.939999999999998,58.55,28-03-2019,20:08:40:000000
2019-03-28 20:09:20,17.78,17.93,58.55,28-03-2019,20:09:20:000000
2019-03-28 20:10:00,17.76,17.93,58.55,28-03-2019,20:10:00:000000
2019-03-28 20:10:40,17.744999999999997,17.92,58.55,28-03-2019,20:10:40:000000
2019-03-28 20:11:20,17.74,17.92,58.55,28-03-2019,20:11:20:000000
2019-03-28 20:12:00,17.74,17.92,58.55,28-03-2019,20:12:00:000000
2019-03-28 20:12:40,17.73,17.92,58.55,28-03-2019,20:12:40:000000
2019-03-28 20:13:20,17.73,17.9,58.55,28-03-2019,20:13:20:000000
2019-03-28 20:14:00,17.725,17.895,58.580000000000005,28-03-2019,20:14:00:000000
2019-03-28 20:14:40,17.72,17.9,58.64,28-03-2019,20:14:40:000000
2019-03-28 20:15:20,17.72,17.880000000000003,58.64,28-03-2019,20:15:20:000000
2019-03-28 20:16:00,17.71,17.87,58.64,28-03-2019,20:16:00:000000
2019-03-28 20:16:40,17.7,17.865000000000002,58.64,28-03-2019,20:16:40:000000
2019-03-28 20:17:20,17.7,17.87,58.64,28-03-2019,20:17:20:000000
2019-03-28 20:18:00,17.7,17.87,58.74,28-03-2019,20:18:00:000000
2019-03-28 20:18:40,17.695,17.865000000000002,58.74,28-03-2019,20:18:40:000000
2019-03-28 20:19:20,17.7,17.86,58.74,28-03-2019,20:19:20:000000
2019-03-28 20:20:00,17.7,17.865000000000002,58.64,28-03-2019,20:20:00:000000
2019-03-28 20:20:40,17.695,17.87,58.69,28-03-2019,20:20:40:000000
2019-03-28 20:21:20,17.71,17.87,58.70666666666667,28-03-2019,20:21:20:000000
2019-03-28 20:22:00,17.71,17.87,58.74,28-03-2019,20:22:00:000000
2019-03-28 20:22:40,17.71,17.89,58.74,28-03-2019,20:22:40:000000
2019-03-28 20:23:20,17.729999999999997,17.9,58.64,28-03-2019,20:23:20:000000
2019-03-28 20:24:00,17.73,17.915,58.69,28-03-2019,20:24:00:000000
2019-03-28 20:24:40,17.74,17.93,58.64,28-03-2019,20:24:40:000000
2019-03-28 20:25:20,17.755000000000003,17.93,58.64,28-03-2019,20:25:20:000000
2019-03-28 20:26:00,17.77,17.95,58.64,28-03-2019,20:26:00:000000
2019-03-28 20:26:40,17.78,17.955,58.64,28-03-2019,20:26:40:000000
2019-03-28 20:27:20,17.79,17.96,58.595,28-03-2019,20:27:20:000000
2019-03-28 20:28:00,17.795,17.98,58.55,28-03-2019,20:28:00:000000
2019-03-28 20:28:40,17.8175,17.995,58.55,28-03-2019,20:28:40:000000
2019-03-28 20:29:20,17.83,18.0,58.5,28-03-2019,20:29:20:000000
2019-03-28 20:30:00,17.83,18.01,58.45,28-03-2019,20:30:00:000000
2019-03-28 20:30:40,17.85,18.01,58.45,28-03-2019,20:30:40:000000
2019-03-28 20:31:20,17.85,18.02,58.45,28-03-2019,20:31:20:000000
2019-03-28 20:32:00,17.86,18.03,58.45,28-03-2019,20:32:00:000000
2019-03-28 20:32:40,17.87,18.04,58.400000000000006,28-03-2019,20:32:40:000000
2019-03-28 20:33:20,17.875,18.04,58.35,28-03-2019,20:33:20:000000
2019-03-28 20:34:00,17.88,18.04,58.35,28-03-2019,20:34:00:000000
2019-03-28 20:34:40,17.884999999999998,18.045,58.35,28-03-2019,20:34:40:000000
2019-03-28 20:35:20,17.88,18.05,58.35,28-03-2019,20:35:20:000000
2019-03-28 20:36:00,17.88,18.05,58.35,28-03-2019,20:36:00:000000
2019-03-28 20:36:40,17.89,18.05,58.26,28-03-2019,20:36:40:000000
2019-03-28 20:37:20,17.88,18.05,58.26,28-03-2019,20:37:20:000000
2019-03-28 20:38:00,17.89,18.05,58.26,28-03-2019,20:38:00:000000
2019-03-28 20:38:40,17.895,18.05,58.26,28-03-2019,20:38:40:000000
2019-03-28 20:39:20,17.88,18.05,58.26,28-03-2019,20:39:20:000000
2019-03-28 20:40:00,17.88,18.05,58.26,28-03-2019,20:40:00:000000
2019-03-28 20:40:40,17.9,18.04,58.26,28-03-2019,20:40:40:000000
2019-03-28 20:41:20,17.884999999999998,18.05,58.26,28-03-2019,20:41:20:000000
2019-03-28 20:42:00,17.875,18.045,58.26,28-03-2019,20:42:00:000000
2019-03-28 20:42:40,17.89,18.05,58.26,28-03-2019,20:42:40:000000
2019-03-28 20:43:20,17.884999999999998,18.04,58.26,28-03-2019,20:43:20:000000
2019-03-28 20:44:00,17.87,18.02,58.26,28-03-2019,20:44:00:000000
2019-03-28 20:44:40,17.87,18.03,58.26,28-03-2019,20:44:40:000000
2019-03-28 20:45:20,17.87,18.02,58.26,28-03-2019,20:45:20:000000
2019-03-28 20:46:00,17.865000000000002,18.03,58.26,28-03-2019,20:46:00:000000
2019-03-28 20:46:40,17.865000000000002,18.02,58.35,28-03-2019,20:46:40:000000
2019-03-28 20:47:20,17.86,18.02,58.35,28-03-2019,20:47:20:000000
2019-03-28 20:48:00,17.86,18.02,58.35,28-03-2019,20:48:00:000000
2019-03-28 20:48:40,17.83,18.0,58.35,28-03-2019,20:48:40:000000
2019-03-28 20:49:20,17.835,18.015,58.35,28-03-2019,20:49:20:000000
2019-03-28 20:50:00,17.83,18.0,58.35,28-03-2019,20:50:00:000000
2019-03-28 20:50:40,17.82,18.0,58.35,28-03-2019,20:50:40:000000
2019-03-28 20:51:20,17.825,18.0,58.35,28-03-2019,20:51:20:000000
2019-03-28 20:52:00,17.82,17.98,58.400000000000006,28-03-2019,20:52:00:000000
2019-03-28 20:52:40,17.81,17.98,58.45,28-03-2019,20:52:40:000000
2019-03-28 20:53:20,17.805,17.97,58.45,28-03-2019,20:53:20:000000
2019-03-28 20:54:00,17.8,17.96,58.45,28-03-2019,20:54:00:000000
2019-03-28 20:54:40,17.8,17.965,58.45,28-03-2019,20:54:40:000000
2019-03-28 20:55:20,17.78,17.95,58.45,28-03-2019,20:55:20:000000
2019-03-28 20:56:00,17.785,17.955,58.55,28-03-2019,20:56:00:000000
2019-03-28 20:56:40,17.77,17.95,58.55,28-03-2019,20:56:40:000000
2019-03-28 20:57:20,17.77,17.95,58.55,28-03-2019,20:57:20:000000
2019-03-28 20:58:00,17.76,17.93,58.55,28-03-2019,20:58:00:000000
2019-03-28 20:58:40,17.76,17.93,58.55,28-03-2019,20:58:40:000000
2019-03-28 20:59:20,17.75,17.92,58.54999999999999,28-03-2019,20:59:20:000000
2019-03-28 21:00:00,17.755000000000003,17.92,58.55,28-03-2019,21:00:00:000000
2019-03-28 21:00:40,,,58.64,28-03-2019,21:00:40:000000
